order_id,order_date,customer_id,product_id,quantity,selling_price,discount,returned,product_name,category,sub_category,cost_price,customer_name,city,state,region,revenue,cost,profit,profit_margin,order_year,order_month,month_name,order_quarter,return_flag,customer_type
O024812,2025-09-04,C02232,P0333,3,5521.89,0.1,No,Makeup Kit 333,Beauty,Personal Care,4476.17,Sneha Gupta,Chandigarh,Chandigarh,North,14909.1,13428.51,1480.59,9.93,2025,9,September,Q3,0,Returning Customer
O024813,2025-07-30,C00461,P0492,5,3271.17,0.0,No,Machine Learning Guide 492,Books,Books,2170.75,Priya Kumar,Lucknow,Uttar Pradesh,North,16355.85,10853.75,5502.1,33.64,2025,7,July,Q3,0,Returning Customer
O024814,2025-07-23,C08661,P0280,1,9386.61,0.0,No,Jeans 280,Fashion,Clothing,6677.71,Riya Kumar,Kochi,Kerala,South,9386.61,6677.71,2708.9,28.86,2025,7,July,Q3,0,Returning Customer
O024815,2025-08-25,C07063,P0370,1,18082.34,0.25,No,Air Fryer 370,Home & Kitchen,Kitchen & Home,11933.14,Aditi Singh,Patna,Bihar,East,13561.76,11933.14,1628.62,12.01,2025,8,August,Q3,0,Returning Customer
O024816,2025-11-07,C08224,P0470,1,2731.47,0.05,No,Shampoo 470,Beauty,Personal Care,2109.23,Priya Agarwal,Patna,Bihar,East,2594.9,2109.23,485.67,18.72,2025,11,November,Q4,0,Returning Customer
O024817,2025-03-12,C00900,P0067,3,10376.04,0.1,Yes,Body Lotion 67,Beauty,Personal Care,7250.1,Rahul Sharma,Chennai,Tamil Nadu,South,28015.31,21750.3,6265.01,22.36,2025,3,March,Q1,1,Returning Customer
O024818,2025-06-07,C01599,P0309,1,18448.65,0.15,No,Study Table 309,Furniture,Home Furniture,13125.69,Neha Agarwal,Kanpur,Uttar Pradesh,North,15681.35,13125.69,2555.66,16.3,2025,6,June,Q2,0,Returning Customer
O024819,2025-06-03,C09404,P0135,1,5467.72,0.15,No,Hoodie 135,Fashion,Clothing,3726.47,Priya Agarwal,Ahmedabad,Gujarat,West,4647.56,3726.47,921.09,19.82,2025,6,June,Q2,0,Returning Customer
O024820,2025-02-11,C08270,P0186,2,3539.94,0.1,No,Power Bank 186,Electronics,Gadgets,2805.33,Aarav Verma,Hyderabad,Telangana,South,6371.89,5610.66,761.23,11.95,2025,2,February,Q1,0,Returning Customer
O024821,2025-06-30,C04226,P0294,3,10261.46,0.2,No,Storage Box 294,Home & Kitchen,Kitchen & Home,8002.63,Kavya Verma,Jaipur,Rajasthan,North,24627.5,24007.89,619.61,2.52,2025,6,June,Q2,0,Returning Customer
O024822,2025-06-09,C06737,P0242,3,8897.58,0.05,No,Wireless Mouse 242,Electronics,Gadgets,7291.68,Aditya Mishra,Mumbai,Maharashtra,West,25358.1,21875.04,3483.06,13.74,2025,6,June,Q2,0,Returning Customer
O024823,2025-09-27,C03776,P0121,2,12127.77,0.15,No,Webcam 121,Electronics,Gadgets,8111.4,Sahil Singh,Patna,Bihar,East,20617.21,16222.8,4394.41,21.31,2025,9,September,Q3,0,Returning Customer
O024824,2025-03-21,C08275,P0038,2,11122.17,0.15,Yes,Leadership Skills 38,Books,Books,8940.83,Aditya Yadav,Bengaluru,Karnataka,South,18907.69,17881.66,1026.03,5.43,2025,3,March,Q1,1,Returning Customer
O024825,2025-02-13,C02482,P0366,1,11078.85,0.05,No,Fiction Novel 366,Books,Books,7268.81,Ankit Kumar,Jaipur,Rajasthan,North,10524.91,7268.81,3256.1,30.94,2025,2,February,Q1,0,Returning Customer
O024826,2025-11-30,C07020,P0470,1,2731.47,0.2,No,Shampoo 470,Beauty,Personal Care,2109.23,Karan Gupta,Mumbai,Maharashtra,West,2185.18,2109.23,75.95,3.48,2025,11,November,Q4,0,Returning Customer
O024827,2025-10-21,C08827,P0181,1,12013.83,0.1,No,Kitchen Scale 181,Home & Kitchen,Kitchen & Home,8528.96,Kavya Kumar,Chennai,Tamil Nadu,South,10812.45,8528.96,2283.49,21.12,2025,10,October,Q4,0,Returning Customer
O024828,2025-02-15,C02649,P0342,3,1495.62,0.0,No,T-Shirt 342,Fashion,Clothing,1109.21,Neha Sharma,Chandigarh,Chandigarh,North,4486.86,3327.63,1159.23,25.84,2025,2,February,Q1,0,Returning Customer
O024829,2025-08-05,C02410,P0047,1,7647.17,0.05,No,Finance Basics 47,Books,Books,5133.3,Simran Singh,Chennai,Tamil Nadu,South,7264.81,5133.3,2131.51,29.34,2025,8,August,Q3,0,Returning Customer
O024830,2025-06-05,C06548,P0203,1,16028.5,0.0,No,Air Fryer 203,Home & Kitchen,Kitchen & Home,12358.19,Pooja Sharma,Hyderabad,Telangana,South,16028.5,12358.19,3670.31,22.9,2025,6,June,Q2,0,Returning Customer
O024831,2025-03-12,C08873,P0187,1,9100.08,0.25,No,Makeup Kit 187,Beauty,Personal Care,7492.1,Simran Patel,Kolkata,West Bengal,East,6825.06,7492.1,-667.04,-9.77,2025,3,March,Q1,0,Returning Customer
O024832,2025-06-12,C08917,P0319,1,9595.8,0.15,No,Jeans 319,Fashion,Clothing,6785.03,Rohan Yadav,Surat,Gujarat,West,8156.43,6785.03,1371.4,16.81,2025,6,June,Q2,0,Returning Customer
O024833,2025-11-16,C01732,P0004,2,15784.44,0.05,No,Smart Watch 4,Electronics,Gadgets,10825.28,Sneha Sharma,Hyderabad,Telangana,South,29990.44,21650.56,8339.88,27.81,2025,11,November,Q4,0,Returning Customer
O024834,2025-04-19,C05849,P0111,1,2807.17,0.2,No,Jeans 111,Fashion,Clothing,2420.93,Isha Kumar,Lucknow,Uttar Pradesh,North,2245.74,2420.93,-175.19,-7.8,2025,4,April,Q2,0,Returning Customer
O024835,2025-03-26,C06554,P0378,1,9109.45,0.2,No,Data Science Handbook 378,Books,Books,7269.83,Aditi Sharma,Bengaluru,Karnataka,South,7287.56,7269.83,17.73,0.24,2025,3,March,Q1,0,Returning Customer
O024836,2025-10-03,C05471,P0331,2,9749.7,0.0,No,Dumbbells 331,Sports,Fitness,6856.71,Arjun Patel,Mumbai,Maharashtra,West,19499.4,13713.42,5785.98,29.67,2025,10,October,Q4,0,Returning Customer
O024837,2025-05-29,C05059,P0077,1,5450.5,0.15,No,Machine Learning Guide 77,Books,Books,4453.81,Riya Rajput,Kochi,Kerala,South,4632.92,4453.81,179.11,3.87,2025,5,May,Q2,0,Returning Customer
O024838,2025-10-17,C01901,P0484,2,2479.8,0.2,No,Cricket Bat 484,Sports,Fitness,1677.82,Karan Agarwal,Jaipur,Rajasthan,North,3967.68,3355.64,612.04,15.43,2025,10,October,Q4,0,Returning Customer
O024839,2025-11-29,C03225,P0422,1,18145.59,0.15,No,Hoodie 422,Fashion,Clothing,14056.98,Aarav Rajput,Chandigarh,Chandigarh,North,15423.75,14056.98,1366.77,8.86,2025,11,November,Q4,0,Returning Customer
O024840,2025-04-13,C03348,P0399,3,3392.18,0.2,No,Dumbbells 399,Sports,Fitness,2270.99,Arjun Kumar,Lucknow,Uttar Pradesh,North,8141.23,6812.97,1328.26,16.32,2025,4,April,Q2,0,Returning Customer
O024841,2025-01-02,C08321,P0451,5,1110.87,0.25,No,Monitor 451,Electronics,Gadgets,835.83,Karan Mishra,Ahmedabad,Gujarat,West,4165.76,4179.15,-13.39,-0.32,2025,1,January,Q1,0,Returning Customer
O024842,2025-02-22,C08683,P0178,1,3978.52,0.0,No,Bookshelf 178,Furniture,Home Furniture,2659.23,Neha Verma,Surat,Gujarat,West,3978.52,2659.23,1319.29,33.16,2025,2,February,Q1,0,Returning Customer
O024843,2025-08-13,C00103,P0275,1,17991.44,0.0,No,Bluetooth Speaker 275,Electronics,Gadgets,12015.34,Sneha Mishra,Bengaluru,Karnataka,South,17991.44,12015.34,5976.1,33.22,2025,8,August,Q3,0,Returning Customer
O024844,2025-05-23,C02248,P0028,2,3385.6,0.15,No,Study Table 28,Furniture,Home Furniture,2428.02,Rohan Yadav,Chennai,Tamil Nadu,South,5755.52,4856.04,899.48,15.63,2025,5,May,Q2,0,Returning Customer
O024845,2025-05-23,C02313,P0150,2,6600.29,0.0,No,Water Bottle 150,Home & Kitchen,Kitchen & Home,4596.59,Ananya Kumar,Bhubaneswar,Odisha,East,13200.58,9193.18,4007.4,30.36,2025,5,May,Q2,0,Returning Customer
O024846,2025-12-02,C08245,P0361,4,13579.59,0.2,No,Webcam 361,Electronics,Gadgets,11687.09,Rohan Sharma,Chandigarh,Chandigarh,North,43454.69,46748.36,-3293.67,-7.58,2025,12,December,Q4,0,Returning Customer
O024847,2025-11-17,C06081,P0497,3,10560.36,0.05,No,Sneakers 497,Fashion,Clothing,9018.05,Aditi Patel,Kochi,Kerala,South,30097.03,27054.15,3042.88,10.11,2025,11,November,Q4,0,Returning Customer
O024848,2025-11-22,C05322,P0110,4,3897.73,0.2,No,Wireless Mouse 110,Electronics,Gadgets,2846.2,Aditi Yadav,Lucknow,Uttar Pradesh,North,12472.74,11384.8,1087.94,8.72,2025,11,November,Q4,0,Returning Customer
O024849,2025-12-05,C05403,P0211,1,14052.38,0.15,No,Vacuum Cleaner 211,Home & Kitchen,Kitchen & Home,12051.61,Rahul Verma,Kochi,Kerala,South,11944.52,12051.61,-107.09,-0.9,2025,12,December,Q4,0,Returning Customer
O024850,2025-03-20,C04532,P0184,4,9430.85,0.0,No,Hoodie 184,Fashion,Clothing,6883.83,Sahil Patel,Bhubaneswar,Odisha,East,37723.4,27535.32,10188.08,27.01,2025,3,March,Q1,0,Returning Customer
O024851,2025-07-01,C08260,P0024,2,17483.52,0.1,No,Bedside Table 24,Furniture,Home Furniture,12798.99,Karan Mishra,Ahmedabad,Gujarat,West,31470.34,25597.98,5872.36,18.66,2025,7,July,Q3,0,Returning Customer
O024852,2025-01-09,C08069,P0239,3,13735.78,0.1,No,Smart Watch 239,Electronics,Gadgets,9490.12,Simran Patel,Patna,Bihar,East,37086.61,28470.36,8616.25,23.23,2025,1,January,Q1,0,Returning Customer
O024853,2025-07-07,C07106,P0246,1,7429.2,0.15,No,Coffee Maker 246,Home & Kitchen,Kitchen & Home,6415.63,Aditya Kumar,Kochi,Kerala,South,6314.82,6415.63,-100.81,-1.6,2025,7,July,Q3,0,Returning Customer
O024854,2025-06-22,C04197,P0344,2,16759.06,0.1,No,Tennis Ball 344,Sports,Fitness,11668.48,Aditya Verma,Kanpur,Uttar Pradesh,North,30166.31,23336.96,6829.35,22.64,2025,6,June,Q2,0,Returning Customer
O024855,2025-03-03,C02835,P0240,2,22222.78,0.1,No,Sunscreen 240,Beauty,Personal Care,14900.26,Priya Kumar,Kanpur,Uttar Pradesh,North,40001.0,29800.52,10200.48,25.5,2025,3,March,Q1,0,Returning Customer
O024856,2025-08-10,C00835,P0074,2,17873.88,0.2,No,Perfume 74,Beauty,Personal Care,14827.67,Arjun Patel,Kochi,Kerala,South,28598.21,29655.34,-1057.13,-3.7,2025,8,August,Q3,0,Returning Customer
O024857,2025-04-06,C09523,P0478,1,14134.45,0.15,No,Dining Chair 478,Furniture,Home Furniture,9260.8,Kavya Patel,Kanpur,Uttar Pradesh,North,12014.28,9260.8,2753.48,22.92,2025,4,April,Q2,0,Returning Customer
O024858,2025-11-20,C07109,P0084,1,17129.55,0.15,No,Body Lotion 84,Beauty,Personal Care,13223.33,Riya Agarwal,Jaipur,Rajasthan,North,14560.12,13223.33,1336.79,9.18,2025,11,November,Q4,0,Returning Customer
O024859,2025-11-01,C06924,P0298,4,18715.45,0.15,No,Wardrobe 298,Furniture,Home Furniture,12192.64,Arjun Agarwal,Delhi,Delhi,North,63632.53,48770.56,14861.97,23.36,2025,11,November,Q4,0,Returning Customer
O024860,2025-09-25,C06439,P0500,1,10345.0,0.1,No,Bookshelf 500,Furniture,Home Furniture,7052.5,Kavya Singh,Jaipur,Rajasthan,North,9310.5,7052.5,2258.0,24.25,2025,9,September,Q3,0,Returning Customer
O024861,2025-06-20,C05753,P0469,3,3816.83,0.25,No,Wireless Mouse 469,Electronics,Gadgets,3305.1,Riya Verma,Ahmedabad,Gujarat,West,8587.87,9915.3,-1327.43,-15.46,2025,6,June,Q2,0,Returning Customer
O024862,2025-04-28,C07254,P0294,1,10261.46,0.25,No,Storage Box 294,Home & Kitchen,Kitchen & Home,8002.63,Aarav Verma,Chandigarh,Chandigarh,North,7696.09,8002.63,-306.54,-3.98,2025,4,April,Q2,0,Returning Customer
O024863,2025-01-31,C02335,P0474,1,13843.88,0.1,No,Sofa 474,Furniture,Home Furniture,8699.87,Rahul Verma,Patna,Bihar,East,12459.49,8699.87,3759.62,30.17,2025,1,January,Q1,0,Returning Customer
O024864,2025-10-15,C05099,P0431,3,15299.02,0.0,No,Backpack 431,Fashion,Clothing,10187.25,Aditi Patel,Kolkata,West Bengal,East,45897.06,30561.75,15335.31,33.41,2025,10,October,Q4,0,Returning Customer
O024865,2025-01-25,C00480,P0495,1,20517.27,0.1,No,Coffee Maker 495,Home & Kitchen,Kitchen & Home,13834.26,Priya Agarwal,Patna,Bihar,East,18465.54,13834.26,4631.28,25.08,2025,1,January,Q1,0,Returning Customer
O024866,2025-01-21,C00317,P0339,4,21242.63,0.15,No,Wireless Mouse 339,Electronics,Gadgets,14947.47,Rahul Yadav,Kanpur,Uttar Pradesh,North,72224.94,59789.88,12435.06,17.22,2025,1,January,Q1,0,Returning Customer
O024867,2025-06-13,C09092,P0194,1,6380.09,0.2,No,SQL Complete Guide 194,Books,Books,5148.73,Kavya Agarwal,Lucknow,Uttar Pradesh,North,5104.07,5148.73,-44.66,-0.87,2025,6,June,Q2,0,Returning Customer
O024868,2025-06-03,C05845,P0204,2,8826.34,0.25,No,Office Chair 204,Furniture,Home Furniture,7414.61,Arjun Rajput,Hyderabad,Telangana,South,13239.51,14829.22,-1589.71,-12.01,2025,6,June,Q2,0,Returning Customer
O024869,2025-06-08,C09644,P0009,1,8063.78,0.1,No,Fiction Novel 9,Books,Books,6869.3,Arjun Gupta,Bengaluru,Karnataka,South,7257.4,6869.3,388.1,5.35,2025,6,June,Q2,0,Returning Customer
O024870,2025-07-09,C00607,P0176,1,17886.76,0.0,No,Finance Basics 176,Books,Books,11855.25,Isha Gupta,Lucknow,Uttar Pradesh,North,17886.76,11855.25,6031.51,33.72,2025,7,July,Q3,0,Returning Customer
O024871,2025-04-24,C04624,P0355,2,17590.9,0.05,No,Headphones 355,Electronics,Gadgets,13844.32,Kavya Patel,Chennai,Tamil Nadu,South,33422.71,27688.64,5734.07,17.16,2025,4,April,Q2,0,Returning Customer
O024872,2025-10-26,C01861,P0162,2,8782.9,0.2,No,Dinner Set 162,Home & Kitchen,Kitchen & Home,5852.76,Sneha Yadav,Lucknow,Uttar Pradesh,North,14052.64,11705.52,2347.12,16.7,2025,10,October,Q4,0,Returning Customer
O024873,2025-12-10,C00556,P0355,1,17590.9,0.0,No,Headphones 355,Electronics,Gadgets,13844.32,Sahil Patel,Jaipur,Rajasthan,North,17590.9,13844.32,3746.58,21.3,2025,12,December,Q4,0,Returning Customer
O024874,2025-05-12,C03252,P0153,1,6665.42,0.15,No,Dining Chair 153,Furniture,Home Furniture,5556.17,Ananya Gupta,Hyderabad,Telangana,South,5665.61,5556.17,109.44,1.93,2025,5,May,Q2,0,Returning Customer
O024875,2025-04-08,C03257,P0499,1,7185.53,0.2,No,Coffee Maker 499,Home & Kitchen,Kitchen & Home,4926.25,Karan Singh,Pune,Maharashtra,West,5748.42,4926.25,822.17,14.3,2025,4,April,Q2,0,Returning Customer
O024876,2025-06-18,C07937,P0218,1,14742.31,0.15,Yes,Lip Balm 218,Beauty,Personal Care,12003.62,Aditya Singh,Kochi,Kerala,South,12530.96,12003.62,527.34,4.21,2025,6,June,Q2,1,Returning Customer
O024877,2025-12-24,C06106,P0191,3,626.87,0.25,No,Makeup Kit 191,Beauty,Personal Care,484.53,Priya Singh,Jaipur,Rajasthan,North,1410.46,1453.59,-43.13,-3.06,2025,12,December,Q4,0,Returning Customer
O024878,2025-06-07,C03790,P0433,1,10380.74,0.2,No,Body Lotion 433,Beauty,Personal Care,7287.86,Rohan Patel,Chennai,Tamil Nadu,South,8304.59,7287.86,1016.73,12.24,2025,6,June,Q2,0,Returning Customer
O024879,2025-12-30,C05394,P0321,1,327.01,0.0,No,Kurta 321,Fashion,Clothing,220.18,Neha Gupta,Delhi,Delhi,North,327.01,220.18,106.83,32.67,2025,12,December,Q4,0,Returning Customer
O024880,2025-02-02,C04598,P0328,1,4907.62,0.0,No,Makeup Kit 328,Beauty,Personal Care,4178.14,Aman Agarwal,Kolkata,West Bengal,East,4907.62,4178.14,729.48,14.86,2025,2,February,Q1,0,Returning Customer
O024881,2025-10-15,C08865,P0081,2,13623.7,0.2,No,USB Cable 81,Electronics,Gadgets,8576.78,Vikash Kumar,Jaipur,Rajasthan,North,21797.92,17153.56,4644.36,21.31,2025,10,October,Q4,0,Returning Customer
O024882,2025-04-13,C03940,P0204,2,8826.34,0.2,No,Office Chair 204,Furniture,Home Furniture,7414.61,Priya Verma,Hyderabad,Telangana,South,14122.14,14829.22,-707.08,-5.01,2025,4,April,Q2,0,Returning Customer
O024883,2025-11-28,C01738,P0087,2,16436.2,0.15,No,USB Cable 87,Electronics,Gadgets,12949.99,Aman Mishra,Kochi,Kerala,South,27941.54,25899.98,2041.56,7.31,2025,11,November,Q4,0,Returning Customer
O024884,2025-09-20,C06467,P0241,1,7162.63,0.1,No,Badminton Racket 241,Sports,Fitness,5826.86,Isha Verma,Chennai,Tamil Nadu,South,6446.37,5826.86,619.51,9.61,2025,9,September,Q3,0,Returning Customer
O024885,2025-08-21,C05106,P0021,1,4977.26,0.0,Yes,Track Pants 21,Fashion,Clothing,3615.7,Aman Yadav,Kanpur,Uttar Pradesh,North,4977.26,3615.7,1361.56,27.36,2025,8,August,Q3,1,Returning Customer
O024886,2025-05-25,C00142,P0035,3,1631.97,0.2,No,Skipping Rope 35,Sports,Fitness,1290.97,Ananya Rajput,Lucknow,Uttar Pradesh,North,3916.73,3872.91,43.82,1.12,2025,5,May,Q2,0,Returning Customer
O024887,2025-10-21,C04694,P0282,1,3512.37,0.2,No,Dining Chair 282,Furniture,Home Furniture,2458.54,Rahul Kumar,Hyderabad,Telangana,South,2809.9,2458.54,351.36,12.5,2025,10,October,Q4,0,Returning Customer
O024888,2025-01-31,C07525,P0204,2,8826.34,0.1,No,Office Chair 204,Furniture,Home Furniture,7414.61,Rohan Singh,Chennai,Tamil Nadu,South,15887.41,14829.22,1058.19,6.66,2025,1,January,Q1,0,Returning Customer
O024889,2025-11-02,C05759,P0120,3,5310.31,0.0,No,Office Chair 120,Furniture,Home Furniture,3601.21,Priya Sharma,Chandigarh,Chandigarh,North,15930.93,10803.63,5127.3,32.18,2025,11,November,Q4,0,Returning Customer
O024890,2025-10-11,C00332,P0335,3,552.02,0.25,No,Dining Chair 335,Furniture,Home Furniture,450.44,Simran Kumar,Mumbai,Maharashtra,West,1242.04,1351.32,-109.27,-8.8,2025,10,October,Q4,0,Returning Customer
O024891,2025-10-17,C07013,P0378,1,9109.45,0.05,No,Data Science Handbook 378,Books,Books,7269.83,Rohan Sharma,Jaipur,Rajasthan,North,8653.98,7269.83,1384.15,15.99,2025,10,October,Q4,0,Returning Customer
O024892,2025-09-18,C09647,P0269,1,6021.51,0.05,No,Coffee Table 269,Furniture,Home Furniture,5187.83,Isha Yadav,Delhi,Delhi,North,5720.43,5187.83,532.6,9.31,2025,9,September,Q3,0,Returning Customer
O024893,2025-10-01,C08630,P0378,1,9109.45,0.15,No,Data Science Handbook 378,Books,Books,7269.83,Ankit Yadav,Hyderabad,Telangana,South,7743.03,7269.83,473.2,6.11,2025,10,October,Q4,0,Returning Customer
O024894,2025-11-14,C06396,P0447,1,10287.3,0.15,No,Vacuum Cleaner 447,Home & Kitchen,Kitchen & Home,6500.31,Aarav Patel,Kolkata,West Bengal,East,8744.2,6500.31,2243.89,25.66,2025,11,November,Q4,0,Returning Customer
O024895,2025-11-08,C09333,P0123,3,11434.73,0.2,No,Mixer Grinder 123,Home & Kitchen,Kitchen & Home,8678.4,Sahil Singh,Chandigarh,Chandigarh,North,27443.35,26035.2,1408.15,5.13,2025,11,November,Q4,0,Returning Customer
O024896,2025-09-14,C07697,P0285,4,11223.2,0.0,Yes,Sunscreen 285,Beauty,Personal Care,9551.18,Riya Sharma,Lucknow,Uttar Pradesh,North,44892.8,38204.72,6688.08,14.9,2025,9,September,Q3,1,Returning Customer
O024897,2025-11-02,C04558,P0125,4,11687.32,0.0,No,Dinner Set 125,Home & Kitchen,Kitchen & Home,8116.65,Simran Mishra,Jaipur,Rajasthan,North,46749.28,32466.6,14282.68,30.55,2025,11,November,Q4,0,Returning Customer
O024898,2025-01-20,C08363,P0315,1,5399.23,0.1,No,Jeans 315,Fashion,Clothing,4357.37,Rahul Verma,Hyderabad,Telangana,South,4859.31,4357.37,501.94,10.33,2025,1,January,Q1,0,Returning Customer
O024899,2025-03-19,C07904,P0447,1,10287.3,0.05,No,Vacuum Cleaner 447,Home & Kitchen,Kitchen & Home,6500.31,Sahil Singh,Hyderabad,Telangana,South,9772.94,6500.31,3272.62,33.49,2025,3,March,Q1,0,Returning Customer
O024900,2025-11-30,C04428,P0295,1,11181.05,0.25,Yes,Dress 295,Fashion,Clothing,9596.31,Aarav Patel,Kolkata,West Bengal,East,8385.79,9596.31,-1210.52,-14.44,2025,11,November,Q4,1,Returning Customer
O024901,2025-11-18,C02230,P0081,1,13623.7,0.2,No,USB Cable 81,Electronics,Gadgets,8576.78,Pooja Agarwal,Chennai,Tamil Nadu,South,10898.96,8576.78,2322.18,21.31,2025,11,November,Q4,0,Returning Customer
O024902,2025-06-11,C09398,P0009,3,8063.78,0.05,No,Fiction Novel 9,Books,Books,6869.3,Riya Verma,Patna,Bihar,East,22981.77,20607.9,2373.87,10.33,2025,6,June,Q2,0,Returning Customer
O024903,2025-11-30,C02836,P0416,2,17060.84,0.05,No,Air Fryer 416,Home & Kitchen,Kitchen & Home,11766.98,Sneha Sharma,Patna,Bihar,East,32415.6,23533.96,8881.64,27.4,2025,11,November,Q4,0,Returning Customer
O024904,2025-06-02,C03364,P0128,3,9382.14,0.15,No,Dinner Set 128,Home & Kitchen,Kitchen & Home,7384.31,Rahul Mishra,Kolkata,West Bengal,East,23924.46,22152.93,1771.53,7.4,2025,6,June,Q2,0,Returning Customer
O024905,2025-08-25,C03752,P0272,1,11818.79,0.2,No,Yoga Mat 272,Sports,Fitness,8606.82,Neha Sharma,Bhubaneswar,Odisha,East,9455.03,8606.82,848.21,8.97,2025,8,August,Q3,0,Returning Customer
O024906,2025-01-29,C06080,P0022,2,14726.15,0.2,No,Sneakers 22,Fashion,Clothing,10300.16,Aditya Singh,Delhi,Delhi,North,23561.84,20600.32,2961.52,12.57,2025,1,January,Q1,0,Returning Customer
O024907,2025-12-21,C07549,P0244,1,16004.3,0.0,Yes,Football 244,Sports,Fitness,10163.8,Rohan Singh,Kochi,Kerala,South,16004.3,10163.8,5840.5,36.49,2025,12,December,Q4,1,Returning Customer
O024908,2025-09-01,C03075,P0119,1,8689.71,0.2,No,Makeup Kit 119,Beauty,Personal Care,6820.28,Kavya Yadav,Kanpur,Uttar Pradesh,North,6951.77,6820.28,131.49,1.89,2025,9,September,Q3,0,Returning Customer
O024909,2025-07-27,C09993,P0283,2,7639.54,0.15,No,SQL Complete Guide 283,Books,Books,5516.55,Aditi Patel,Delhi,Delhi,North,12987.22,11033.1,1954.12,15.05,2025,7,July,Q3,0,Returning Customer
O024910,2025-01-17,C00703,P0221,3,15636.53,0.0,No,Study Table 221,Furniture,Home Furniture,10135.99,Priya Kumar,Bhubaneswar,Odisha,East,46909.59,30407.97,16501.62,35.18,2025,1,January,Q1,0,Returning Customer
O024911,2025-10-03,C02419,P0240,2,22222.78,0.0,No,Sunscreen 240,Beauty,Personal Care,14900.26,Karan Yadav,Surat,Gujarat,West,44445.56,29800.52,14645.04,32.95,2025,10,October,Q4,0,Returning Customer
O024912,2025-04-02,C02602,P0312,1,2980.79,0.0,No,Makeup Kit 312,Beauty,Personal Care,2316.62,Pooja Agarwal,Chennai,Tamil Nadu,South,2980.79,2316.62,664.17,22.28,2025,4,April,Q2,0,Returning Customer
O024913,2025-05-26,C04755,P0117,1,2920.82,0.05,No,Lip Balm 117,Beauty,Personal Care,2147.8,Rahul Verma,Jaipur,Rajasthan,North,2774.78,2147.8,626.98,22.6,2025,5,May,Q2,0,Returning Customer
O024914,2025-08-02,C00082,P0245,2,3072.76,0.1,Yes,Dress 245,Fashion,Clothing,2484.2,Neha Gupta,Bhubaneswar,Odisha,East,5530.97,4968.4,562.57,10.17,2025,8,August,Q3,1,Returning Customer
O024915,2025-04-04,C03451,P0216,1,16041.01,0.25,No,Smart Watch 216,Electronics,Gadgets,10441.7,Sneha Kumar,Chennai,Tamil Nadu,South,12030.76,10441.7,1589.06,13.21,2025,4,April,Q2,0,Returning Customer
O024916,2025-11-01,C03479,P0468,1,16392.19,0.1,No,Dinner Set 468,Home & Kitchen,Kitchen & Home,13181.28,Rahul Rajput,Kolkata,West Bengal,East,14752.97,13181.28,1571.69,10.65,2025,11,November,Q4,0,Returning Customer
O024917,2025-11-08,C02742,P0209,2,10967.3,0.25,No,Keyboard 209,Electronics,Gadgets,8987.22,Sneha Singh,Pune,Maharashtra,West,16450.95,17974.44,-1523.49,-9.26,2025,11,November,Q4,0,Returning Customer
O024918,2025-07-06,C04143,P0471,2,5308.44,0.0,No,Vacuum Cleaner 471,Home & Kitchen,Kitchen & Home,3617.52,Riya Singh,Jaipur,Rajasthan,North,10616.88,7235.04,3381.84,31.85,2025,7,July,Q3,0,Returning Customer
O024919,2025-05-08,C03216,P0322,1,18890.7,0.1,No,Office Chair 322,Furniture,Home Furniture,12138.75,Ananya Verma,Kolkata,West Bengal,East,17001.63,12138.75,4862.88,28.6,2025,5,May,Q2,0,Returning Customer
O024920,2025-10-05,C02008,P0287,1,8476.7,0.1,Yes,T-Shirt 287,Fashion,Clothing,5709.75,Aman Rajput,Kochi,Kerala,South,7629.03,5709.75,1919.28,25.16,2025,10,October,Q4,1,Returning Customer
O024921,2025-07-02,C02448,P0436,1,2362.54,0.05,No,Shampoo 436,Beauty,Personal Care,1920.2,Pooja Gupta,Jaipur,Rajasthan,North,2244.41,1920.2,324.21,14.45,2025,7,July,Q3,0,Returning Customer
